Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Family_label	Cluster_id
5V8I_2A:1256-1260_1295-1298	0.146539	0.015388	0.217078	0.20873	-0.138851	0.036768	0.244759	0.102832	-0.155849	0.11693	0.519133	0.057738	-0.081628	0.104819	-0.171003	0.193119	0.158529	0.180431	0.137577	0.355665	-0.048526	0.019872	0.223077	-0.007061	-0.000776	-0.024138	-0.015357	-0.099358	-0.105305	0.061765	0.505711	-0.203733	0.059483	0.116919	0.27763	-0.022556	-0.026199	-0.03973	-0.072081	0.021678	0.070394	0.052158	0.059415	0.125606	0.360936	0.378206	0.277897	0.088966	0.323419	0.018899	-0.015061	0.079558	0.047091	0.146407	0.420453	-0.123731	-0.09974	-0.078972	0.319028	0.10774	0.248784	-0.148962	0.160299	-0.336268	IL	364
6UFG_A:38-44_56-64	0.096804	0.12438	0.045293	0.089338	-0.002721	0.002447	0.162281	-0.041205	-0.080898	-0.032025	0.102003	0.018724	0.0715	-0.010988	-0.123086	-0.016312	0.022917	0.17703	0.138862	0.182906	-0.011959	-0.044965	0.04506	-0.020492	0.021798	-0.062893	0.175757	-0.13008	-0.008837	-0.080274	0.368636	0.009857	0.028391	0.050405	0.183781	-0.083624	0.119617	-0.058559	0.054097	0.01169	-0.052001	0.065132	0.031689	0.203633	0.332953	0.043152	0.014204	0.075802	0.217013	-0.014603	-0.124303	0.088625	0.010496	-0.014671	0.20783	-0.001074	-0.078942	-0.08352	0.187373	0.033071	0.216226	-0.039893	0.073957	-0.155412	IL	667
6GAW_AA:558-559_709-711	0.122846	-0.116534	0.004028	-0.21308	-0.060811	0.211465	0.22091	0.014029	-0.009729	0.098305	0.011996	-0.11014	-0.057247	-0.009636	-0.137219	0.032662	-0.112627	-0.140276	0.036119	0.109345	0.302486	-0.103982	-0.212195	0.021568	0.053853	0.01266	-0.148483	0.066911	-0.018995	0.197372	0.20054	-0.047931	-0.222825	-0.2455	0.087168	0.264153	-0.027811	0.148408	-0.264343	0.01562	-0.073291	-0.211042	-0.061325	-0.244497	0.10357	0.133462	-0.017834	-0.095942	0.139147	0.055589	-0.14336	0.093578	-0.229493	-0.126977	0.123756	0.397117	0.031444	-0.277745	-0.025346	-0.032858	-0.257704	-0.170941	-0.029266	0.250232	IL	1948
7P48_A:593-595_643-647	-0.028568	0.040238	0.07931	0.178266	0.028845	0.002674	0.066306	0.013715	-0.02192	-0.044192	0.24193	0.070119	0.059318	-0.054666	-0.008937	0.039453	0.009946	-0.081241	0.087394	0.254105	0.111786	0.15098	0.033217	0.028325	0.112425	0.132625	-0.083964	-0.053724	-0.039459	-0.005457	0.081453	-0.138495	0.189622	-0.118145	-0.072039	-0.033534	-0.157908	0.034415	0.037191	0.100894	-0.092793	-0.02465	0.06063	0.013367	0.165186	0.016177	0.01127	0.081043	0.127761	0.045488	-0.039353	-0.007663	0.089111	0.011639	0.225566	0.027356	0.10963	0.079732	-0.036493	-0.131632	0.028111	-0.103014	0.121739	-0.221664	IL	1397
7OYC_22:782-784_806-807	0.16013	0.062685	0.013376	0.13939	-0.180502	0.116386	0.020766	0.041236	0.276674	-0.092208	0.283595	0.025762	-0.018663	0.022143	0.11852	0.085237	0.107107	-0.353067	-0.074769	0.106945	0.191554	0.086547	0.304799	0.092803	0.178148	-0.270043	-0.275083	-0.17215	0.063621	-0.156646	-0.085354	0.022993	0.061535	0.056668	-0.133117	0.000341	-0.163526	-0.006397	0.273632	0.03822	-0.197759	-0.199948	0.091093	-0.026122	0.093781	0.005714	-0.182943	0.000256	0.106686	0.26346	0.067524	0.019637	0.027321	0.153601	0.086207	0.051555	0.091794	0.006871	-0.030395	0.171632	-0.063851	-0.129672	-0.06833	-0.194201	IL	569
5VYC_i3:175-177_602-603	0.177971	0.002411	-0.006306	0.006811	0.042854	0.068179	0.177763	0.151233	0.250979	-0.14266	0.070407	0.041262	-0.329372	-0.095696	0.037439	0.194099	0.196359	0.061483	0.084051	0.259929	0.036744	0.042571	0.128154	-0.097878	0.067896	0.12594	-0.071355	0.112191	-0.006936	-0.129805	0.284046	-0.025671	0.107893	0.067066	-0.044941	-0.07728	-0.007493	-0.002103	0.198371	0.180217	0.003841	-0.318422	0.1408	0.13248	0.161674	0.184602	-0.127484	-0.079297	-0.088153	0.164468	0.181053	-0.055104	0.041605	0.139	0.091372	-0.139573	0.106634	0.127279	0.102572	-0.015912	0.109896	0.124442	0.01602	-0.151894	IL	789
6ZVK_K3:62-67_80-84	0.02459	0.119209	-0.192127	-0.020854	0.016297	0.147078	0.042375	0.148153	-0.023859	0.053675	0.090688	-0.079865	-0.074358	-0.153918	0.004557	-0.013533	0.08834	-0.370942	-0.116547	0.118361	0.03118	0.116506	0.23273	0.101047	0.071982	-0.055608	-0.067262	-0.050389	0.102923	-0.181334	0.164145	-0.172382	0.113871	0.018339	-0.164634	-0.048546	-0.137655	-0.085944	0.10863	-0.059376	-0.070637	-0.051374	-0.0707	0.175762	0.067932	0.071277	-0.077609	-0.01577	-0.139145	0.120281	0.041202	-0.115332	-0.037269	0.177376	0.116546	-0.028508	-0.021229	-0.080019	-0.065153	0.014252	0.112136	-0.00038	-0.003211	-0.051741	IL	1030
4V6W_B2:1303-1304_1688-1690	0.047325	0.118577	0.177023	0.007596	0.078147	0.081853	0.035629	-0.051183	-0.010982	-0.045871	0.000984	-0.154452	0.143605	-0.05203	0.081576	0.112227	0.065623	0.039763	0.029766	0.110212	0.173186	0.041249	0.005461	0.117708	0.080633	0.135321	-0.002831	0.011883	0.046386	0.072924	0.117116	0.054435	0.09593	-0.047916	0.168426	-0.023795	-0.261338	0.121887	-0.133021	0.056339	-0.11988	-0.183949	0.006429	-0.016649	0.063126	0.042889	0.053828	0.121041	0.021638	0.04239	0.024084	0.041394	-0.028769	-0.122354	0.16251	0.1265	0.125877	-0.012873	-0.097736	0.234958	-0.178453	-0.114638	-0.047695	0.09692	IL	993
3OWI_A:11-13_26-27	-0.216588	-0.096874	-0.206348	-0.186568	0.094707	0.064666	0.009647	-0.136189	-0.064541	-0.022213	-0.046025	-0.096821	0.109828	0.001512	-0.059651	-0.063461	0.007844	-0.411989	-0.026965	0.02265	0.14774	0.058525	0.16564	0.151588	0.19486	-0.020539	-0.257848	-0.242483	0.07613	-0.168367	0.283506	-0.057212	0.106369	0.125667	0.045292	0.200109	-0.10824	-0.133744	0.049953	-0.120383	0.007071	0.049432	-0.111982	-0.048388	0.1334	0.128685	-0.106404	0.073579	-0.015454	0.273445	0.090979	0.001826	-0.028895	0.101911	0.168713	0.203458	-0.026096	-0.188732	-0.04158	-0.17756	-0.029722	-0.091449	0.009249	0.044406	IL	1896
3J7P_S2:812-813_857-874	0.164728	-0.09558	-0.074628	0.007833	0.006172	0.026496	0.055144	0.114458	-0.020851	-0.093311	0.070865	-0.074892	-0.081726	-0.228017	0.138425	-0.018605	0.036175	-0.002734	-0.135004	0.017466	0.189307	0.075297	-0.089317	-0.085129	0.140046	0.05179	-0.052725	0.028735	0.067233	0.062999	0.028788	-0.021562	0.041558	-0.064289	-0.062903	-0.045516	-0.018959	0.043754	0.132355	0.050503	-0.089142	-0.101141	-0.019637	0.129531	0.006912	0.125763	-0.127277	0.000831	0.01608	0.002555	-0.014546	-0.047539	0.042436	0.037902	0.130048	-0.0324	0.114093	-0.070914	-0.012633	-0.03291	0.001379	-0.038314	0.000896	-0.130533	IL	179
5VYC_i2:1078-1082_1093-1100	0.152484	0.038351	0.061034	0.054244	0.045421	-0.049424	0.064531	0.009648	0.034054	-0.019758	0.259924	0.020302	-0.014655	0.011457	0.037835	0.081362	-0.094482	0.032677	0.153533	0.291085	0.0357	-0.055013	0.067596	0.046312	0.104456	0.16063	-0.177226	0.031257	-0.060746	-0.135858	0.259996	-0.087348	0.135799	-0.158433	-0.0144	-0.040828	-0.052117	0.015675	0.003312	0.020888	0.121598	0.042633	0.083958	0.075317	0.244013	0.104115	0.079825	0.087491	0.208716	0.066356	-0.020921	-0.004311	0.085034	-0.05057	0.148513	-0.035429	-0.043515	-0.022998	0.128134	-0.024038	0.026366	0.000867	0.055013	-0.234981	IL	248
6ZM7_L5:4728-4729_4746-4749	0.150512	0.110455	0.070696	-0.14592	-0.02223	-0.150106	-0.005773	0.09756	-0.076178	-0.087626	0.206317	-0.090296	0.152218	-0.001823	0.146209	0.104335	-0.243675	-0.026263	0.171116	0.246104	0.212081	-0.248897	0.118312	0.074094	0.153245	0.066893	-0.11661	-0.01269	-0.346245	-0.258167	0.034072	0.095206	-0.020235	0.042162	0.38778	-0.102572	0.172694	-0.032534	0.104706	-0.124529	0.086638	0.238131	0.136658	0.046137	-0.036844	-0.007961	-0.110958	0.000371	0.454999	0.018586	0.128118	0.172385	-0.006009	-0.084097	0.132927	0.178731	-0.208077	0.167003	0.047892	0.118067	0.019343	0.220969	0.041045	-0.152142	IL	1323
8Q5I_A:501-502_505-507	0.192	-0.025162	-0.070777	0.105747	-0.202497	0.118936	0.161559	0.2529	0.265341	0.049186	0.189852	-0.062447	-0.125668	-0.028896	-0.131203	-0.027405	0.03162	-0.506137	-0.145063	0.262323	0.23871	0.023885	0.093242	0.052031	0.021539	-0.253388	-0.097396	-0.100918	0.098536	-0.075719	-0.009716	-0.079028	-0.127204	-0.105694	-0.151381	-0.027068	0.080302	-0.068425	0.200412	0.024084	-0.121943	-0.339229	0.144082	-0.098459	0.162971	0.124953	-0.138918	-0.145678	0.010384	0.082246	-0.049759	-0.000397	-0.15118	0.051793	0.066281	0.211497	-0.081529	-0.062952	0.009664	-0.061884	-0.032814	-0.148026	-0.096297	-0.016897	IL	955
4UER_A:1335-1336_1351-1354	0.061022	-0.010895	-0.169774	0.26146	-0.156707	0.018818	0.022803	0.19576	0.063058	0.071345	0.315794	-0.173984	-0.00887	-0.151815	0.149664	0.042564	0.083908	-0.247352	-0.221619	0.228321	0.412578	0.135307	0.181884	-0.086741	0.093345	-0.126662	-0.106301	-0.112095	0.030795	-0.13703	0.060327	0.023333	0.091583	0.149607	0.053595	-0.042383	-0.01252	0.003083	0.289434	-0.168544	-0.278875	-0.219057	0.045181	0.107594	0.19203	0.174979	-0.175132	-0.013416	0.038948	0.055415	0.040454	-0.084922	-0.029076	0.066958	0.197254	-0.052005	0.046998	-0.012127	-0.125755	-0.066805	-0.007804	-0.146649	-0.13713	-0.326088	IL	153
8HL5_A16S:549-553_726-730	0.076839	0.002271	0.002956	0.099763	-0.00272	0.02184	0.284518	-0.0453	-0.092033	0.096396	0.257609	0.032985	-0.007383	-0.0144	-0.081746	0.085923	0.104011	0.063258	0.167887	0.313692	0.103186	0.049026	0.093651	-0.008425	0.09308	0.025142	-0.127526	-0.08657	0.08629	-0.071525	0.440082	-0.182318	0.13983	-0.026046	0.16337	0.050218	-0.083914	0.065415	-0.098766	0.028977	-0.032894	-0.146109	-0.089716	0.096017	0.402965	0.194866	0.217408	0.046349	0.134992	-0.000185	-0.084186	-0.001605	-0.030218	0.10605	0.291575	-0.140501	0.040073	-0.202978	0.164949	0.023492	0.154221	-0.239804	0.055416	-0.11199	IL	61
6IP5_1A:4675-4679_4689-4693	0.101675	-0.027008	-0.067723	0.293809	-0.117748	0.075533	0.058125	0.068107	0.109676	-0.01787	0.343264	0.118933	-0.070342	-0.100008	0.04153	-0.099614	0.007584	-0.177176	0.000744	0.003639	0.022021	0.0928	0.047027	0.047015	0.087329	-0.093044	-0.215666	-0.02986	-0.095854	-0.067089	-0.111993	-0.075013	-0.003029	-0.01148	-0.197208	0.023607	-0.254164	-0.021112	0.108024	0.049318	-0.118805	-0.00968	0.042911	-0.014442	0.012272	0.044522	-0.100036	-0.052653	0.029869	0.028453	-0.024445	-0.027176	0.046535	0.128016	0.168887	-0.070006	0.113719	-0.070703	-0.063824	-0.02259	-0.033884	-0.132977	0.059989	-0.342481	IL	1099
7KGB_A:1155-1157_1294-1295	-0.095274	0.018547	-0.281553	-0.008978	0.22536	-0.079871	-0.006435	-0.113448	0.121267	-0.159506	-0.006156	0.155	-0.080119	-0.003248	0.063903	-0.079292	0.014734	-0.140823	0.050187	0.183157	0.108651	0.107406	0.032206	-0.124577	-0.176482	0.00834	-0.094579	-0.059656	-0.286726	0.08951	0.047508	0.019558	0.222947	0.004128	0.007198	0.034346	-0.019433	-0.053183	0.076405	0.057901	0.044291	-0.100293	-0.007017	0.071093	0.172018	-0.171083	-0.062033	0.324229	0.077119	0.325288	-0.195576	0.139697	0.064248	0.207097	0.013539	0.187568	0.128653	-0.033636	-0.017574	-0.432326	0.01482	-0.112804	0.19087	-0.108058	IL	2171
7OTC_A:1042-1050_1107-1111	0.004618	0.111162	0.162633	0.064052	-0.033431	-0.013565	0.132697	-0.129325	-0.047333	0.174656	0.171003	0.04794	0.148589	0.046052	-0.033753	0.084133	0.003782	-0.029791	0.021753	0.164348	-0.016868	0.028022	0.103054	0.101822	-0.042639	0.076782	-0.144401	-0.065714	0.161448	-0.197076	0.085225	-0.234826	-0.147846	-0.016896	-0.016467	0.07111	0.002407	-0.041769	-0.021156	0.009665	0.138548	-0.090238	0.013842	0.090476	0.145781	-0.010259	0.091456	-0.121151	0.049306	-0.018636	0.08295	-0.171842	-0.085464	0.006254	-0.016525	-0.013063	0.041481	-0.055761	0.227726	0.040545	0.188575	0.065679	-0.02395	-0.194255	IL	1845
8BH6_a:62-64_91-93	0.257685	0.159447	-0.015368	0.138546	-0.227322	-0.034576	-0.011382	-0.009605	0.106766	0.086195	0.065416	-0.176252	0.016015	-0.10602	0.016019	0.103812	-0.123726	-0.313753	0.04021	0.417688	0.148377	-0.083963	0.112229	0.040948	-0.070722	0.1282	-0.004581	-0.119126	-0.173565	-0.374658	-0.050475	0.034175	0.01116	0.130804	0.211996	-0.113786	-0.071957	-0.034947	0.05012	-0.21868	-0.044286	-0.133558	0.11258	0.208923	0.022987	-0.093969	-0.157212	0.054746	0.140329	-0.112826	0.042993	0.03977	-0.155908	-0.077471	0.011442	0.052	-0.00516	0.230647	-0.087328	0.012887	0.186104	0.073283	-0.09583	-0.168598	IL	2241
8BQD_BQ:65-70_79-85	0.126367	0.119734	0.042897	-0.002781	-0.006713	-0.034626	0.147765	0.075879	-0.00234	-0.023851	0.30415	0.109338	0.019392	0.066753	-0.153801	-0.049932	-0.137161	-0.03537	0.116466	0.190294	0.052761	-0.143271	0.011855	0.085836	0.030506	-0.04075	-0.123809	0.037627	-0.193507	-0.047652	0.183972	-0.027702	0.010554	-0.166707	0.072356	0.005874	0.130446	-0.007548	0.046243	0.060973	0.092993	0.168522	0.162482	-0.085746	0.17464	-0.020568	-0.087302	-0.052416	0.277118	0.092781	-0.031678	0.095458	0.0463	0.006797	0.097913	0.129141	-0.145272	-0.003051	0.179229	-0.029194	0.053754	-0.006159	0.150399	-0.273426	IL	1020
8CVM_a:1130-1134_1174-1177	-0.043942	0.210806	-0.038933	0.05358	0.08616	-0.01394	0.080658	-0.026642	-0.044322	0.052106	0.165475	0.004982	0.001076	-0.042019	-0.202036	-0.110089	-0.010332	-0.101593	0.008293	0.203545	-0.080553	0.116143	0.174137	0.116326	-0.034699	0.094099	-0.027684	-0.045694	0.02921	-0.061584	0.222823	-0.18253	0.114226	-0.134361	-0.204858	-0.004878	-0.152643	-0.059831	0.078376	-0.064558	0.106497	0.038208	0.013436	0.083364	0.232141	0.048155	0.022802	0.114559	0.051857	0.160826	-0.105197	-0.088041	0.076978	0.077526	0.089312	0.023069	-0.01437	-0.053147	0.029423	-0.098099	0.226173	-0.099541	0.142962	-0.180139	IL	1560
8HL5_A23S:603-604_679-681	0.012613	-0.224141	-0.000366	0.33602	-0.199138	-0.014612	-0.004651	-0.010027	-0.154516	0.083354	0.546842	0.034756	-0.193712	-0.035429	0.010209	0.076733	0.315549	0.237175	0.053355	0.206422	0.360622	0.182672	-0.083446	-0.311553	-0.062925	0.070104	-0.057076	0.080291	-0.115404	-0.098124	0.208449	-0.084355	0.022332	0.049885	0.123027	-0.134187	-0.118618	0.195686	-0.079069	-0.173674	-0.160797	-0.069481	-0.112391	-0.067047	0.032701	0.241949	0.239201	-0.119793	0.170473	-0.057496	0.068833	-0.058274	0.100794	0.02396	0.570726	-0.106986	0.232002	-0.014039	-0.118184	-0.082174	0.054998	-0.172378	0.108221	-0.468268	IL	510
8BH7_a:463-465_485-486	0.359336	0.141197	0.027351	-0.005399	-0.092569	-0.013337	0.104453	-0.000934	-0.010895	0.086491	-0.021533	-0.279633	-0.01576	-0.056826	0.027268	0.115202	0.007769	-0.209859	-0.067996	0.270223	0.172584	-0.020823	0.044823	0.092593	-0.01338	0.270887	-0.160388	0.022735	-0.067162	-0.276079	0.039595	0.198394	-0.075344	0.018161	0.218417	-0.049334	-0.041563	0.082068	0.006996	-0.127091	0.038382	-0.258561	-0.079789	0.14044	-0.117275	0.021379	-0.242902	0.044334	0.063567	-0.068786	0.123929	-0.039178	-0.057104	-0.235565	0.033199	0.126845	0.166397	0.188502	0.088866	0.108848	0.14852	0.100193	-0.021029	-0.025774	IL	342
4UG0_L5:468-470_483-484	0.112397	0.091448	0.087508	0.135492	0.000639	0.053605	-0.109717	-0.071848	0.15538	0.019648	0.130691	-0.154676	0.016184	0.007353	0.016413	0.019018	-0.119951	-0.158053	-0.009602	0.215266	-0.060114	0.006866	0.064724	0.174628	0.00515	0.291331	-0.065973	-0.03576	-0.232497	0.016913	-0.03141	0.074113	0.069753	-0.110134	-0.039175	-0.055172	-0.284948	-0.017133	-0.003318	-0.033991	0.082032	0.097726	0.056397	0.073623	0.042015	0.021232	-0.014772	0.240545	0.147083	0.072757	0.053865	0.137139	0.054021	-0.206815	0.092912	0.132306	0.037087	0.199433	-0.106042	0.026082	0.00009	0.01738	0.192711	-0.186588	IL	1660
6OLZ_B1:1563-1566_1660-1664	0.09722	0.07391	0.122693	-0.010674	0.032572	0.009131	0.171695	0.002903	-0.061025	-0.013222	0.185739	-0.087388	-0.060888	-0.030321	-0.096166	0.143422	0.124711	0.055115	-0.004997	0.118669	0.129338	0.052178	0.10911	-0.044924	-0.052661	0.098781	-0.111191	0.069204	-0.020251	0.034246	0.289251	-0.056588	0.137339	0.089756	0.140529	0.057518	0.024179	0.024819	0.034457	0.126651	0.059392	-0.184488	-0.000577	0.072772	0.13765	0.102989	0.026891	0.077722	0.076676	0.099139	0.126805	0.020235	0.042873	0.063434	0.185895	-0.038748	-0.01366	-0.0985	0.242512	0.06575	0.174555	0.017184	0.117024	-0.217172	IL	2135
7P48_A:2351-2353_2726-2727	-0.075541	-0.057292	0.099733	0.054429	-0.037657	0.15705	-0.133286	-0.054265	-0.090901	-0.00969	0.20115	-0.0975	0.015449	-0.005091	-0.074657	-0.075498	0.081678	-0.243851	-0.052723	0.111526	0.07867	0.171166	0.234441	0.308543	0.080657	0.084605	-0.173245	-0.06357	0.078409	0.099259	-0.000186	-0.092067	0.148054	-0.061595	-0.038773	0.11138	-0.236659	0.081332	0.069005	-0.010575	-0.10253	0.129119	-0.051225	-0.136401	0.007859	0.002771	-0.102882	0.110302	0.058904	0.209322	0.095386	-0.063542	0.017869	0.019246	0.108261	0.047081	0.172743	0.050139	-0.163971	0.121206	-0.070929	0.002318	0.069778	-0.133916	IL	1308
3J7P_S2:36-39_452-456	0.094234	0.226133	-0.016601	0.08698	0.096428	-0.063798	0.085747	-0.026367	0.028127	0.038759	0.212092	-0.05642	0.087263	0.004627	-0.201437	0.039553	-0.118831	0.016949	0.104233	0.389161	0.188709	-0.016149	0.108373	0.003695	-0.124779	0.185685	-0.114676	0.023852	-0.117321	-0.07065	0.002533	-0.112492	0.046741	-0.116047	0.066587	0.078871	-0.049133	0.064908	0.144759	-0.170832	0.079184	-0.011521	0.068401	0.043216	0.195781	-0.138673	-0.059741	-0.000445	0.283034	0.034889	0.020714	0.004516	-0.063153	-0.035434	-0.023051	0.081172	0.050448	0.199167	-0.027445	-0.057059	0.115723	-0.022099	0.128765	-0.246984	IL	2389
6LQM_2:4345-4351_4424-4427	0.240953	0.032115	-0.021001	-0.028668	-0.014693	0.013078	0.079051	-0.086512	0.119207	-0.009515	0.234892	0.018678	-0.11721	0.09659	-0.08328	-0.025001	-0.097015	0.172395	0.076901	0.41095	0.086677	0.001825	0.234777	0.058066	0.057521	0.114845	-0.304109	0.064215	0.013036	-0.077952	0.05814	-0.141854	0.083704	-0.323152	0.024961	-0.001867	0.017917	0.125796	-0.052576	-0.065858	0.093127	0.014596	-0.000523	-0.168168	0.286346	-0.082227	0.004309	-0.121162	0.317588	0.157618	0.044313	-0.075402	0.068115	0.037704	0.193225	-0.023346	0.024968	-0.031866	-0.000156	0.125348	0.081128	-0.165641	0.19613	-0.148785	IL	547
7PIS_3:1534-1537_1545-1547	0.21875	0.085354	-0.123385	-0.01272	0.161433	-0.037754	0.135991	0.034	0.265092	-0.161928	0.025998	0.169091	-0.217349	-0.075405	-0.03748	-0.163869	0.081223	0.132188	0.02572	0.114905	-0.000605	-0.125861	0.009995	-0.049035	-0.029301	0.019459	-0.014061	0.041189	-0.044682	-0.177218	0.237075	0.244524	0.049198	-0.167614	-0.228991	-0.196871	0.1566	-0.085201	0.289472	0.008945	0.163322	-0.010735	0.139902	0.099053	0.127238	-0.006014	-0.140849	0.059392	-0.035806	0.230722	-0.042212	-0.009274	0.178069	-0.000509	-0.022466	0.02811	0.082436	0.066904	0.155083	-0.154864	0.128684	0.044445	0.173659	-0.188137	IL	410
7OIF_1:1488-1490_1498-1499	-0.131884	-0.053339	0.389201	-0.247315	0.01418	0.080879	0.067787	0.191846	-0.352712	-0.07395	0.339288	-0.120607	0.239259	0.0393	0.040365	0.167454	-0.037152	0.024804	-0.036211	-0.076962	0.180722	-0.154738	0.222598	0.14355	0.075929	-0.075992	-0.085008	-0.149268	-0.158626	0.369582	0.132644	-0.108015	-0.130104	0.220674	0.31455	0.037981	0.172597	-0.086596	0.079302	0.068133	0.159251	0.336069	0.041737	-0.019222	-0.124702	0.280237	0.067674	-0.059983	0.407556	0.137185	0.151121	0.295658	-0.178047	0.137916	0.26671	0.251428	-0.190992	-0.002884	0.319267	0.14766	-0.057709	0.105345	0.100084	-0.233773	IL	1219
7QGH_N:1442-1445_1556-1560	0.250151	-0.046373	0.185069	0.078153	-0.232421	0.04782	0.1767	0.201175	0.06462	-0.019136	0.393432	0.178551	-0.150895	0.033134	0.00545	0.125843	-0.02797	-0.127083	0.101869	0.133615	-0.024789	-0.081318	-0.06238	-0.074893	0.083965	-0.132147	-0.078294	-0.095892	-0.305915	-0.033297	0.059786	-0.099196	-0.22684	0.038457	0.008648	-0.024868	0.029199	-0.029672	-0.040582	0.10685	0.065481	0.003701	0.12493	-0.070102	-0.003509	0.180452	-0.104863	-0.216163	0.284442	-0.069739	-0.051601	0.134954	-0.112114	0.005974	0.260472	0.206007	-0.093951	0.090536	0.213524	-0.011449	-0.025219	-0.15143	0.072441	-0.377372	IL	2202
5VYC_i1:1058-1060_1134-1135	-0.25364	0.04884	-0.301446	-0.281341	0.346451	-0.035221	0.186399	-0.120482	-0.084951	-0.167535	-0.117896	0.023681	-0.047688	-0.129638	-0.064082	0.117397	0.085912	-0.101339	0.267376	0.217418	0.091417	-0.023822	0.093687	-0.078501	0.099101	0.205494	-0.091992	0.021087	-0.08546	-0.064875	0.465896	-0.166598	0.268865	0.136709	0.073639	0.22542	-0.187634	0.046732	-0.235518	0.08211	-0.012646	-0.186686	-0.121392	-0.057449	0.205347	0.084931	0.202406	0.07639	-0.074832	0.150259	0.000003	0.079663	-0.088729	0.187557	0.214307	0.073868	-0.011293	-0.197935	-0.022473	-0.126041	-0.038847	-0.069438	0.118666	0.203548	IL	316
5XYM_A:2174-2178_2217-2221	0.21597	-0.153234	-0.027464	0.228671	-0.198797	-0.085435	-0.004237	0.09121	0.112756	0.097883	0.409796	-0.145211	-0.126901	0.137239	-0.072934	0.043279	0.025192	0.002954	-0.191929	0.321307	0.226131	0.112536	0.124433	0.029362	-0.057845	0.077378	-0.265112	-0.029062	-0.180103	-0.081339	0.001488	-0.11792	0.021423	0.017195	0.108986	-0.022551	-0.076165	0.017721	0.121432	-0.056212	-0.070384	0.082709	-0.028287	-0.031123	0.161838	0.116095	-0.043162	-0.050635	0.279664	0.013425	0.145035	-0.001206	-0.00749	0.061777	0.198191	-0.157719	0.004417	0.109398	-0.175221	0.013631	0.059423	-0.090871	0.144785	-0.360368	IL	1730
7JT3_3:369-373_387-388	0.07807	0.136413	0.236969	0.061944	0.1091	-0.064996	0.189921	-0.105518	0.110067	-0.01932	0.277758	0.028169	0.132692	0.015217	-0.157556	-0.021728	-0.172423	-0.025351	0.232174	0.177696	0.014748	0.01819	-0.011534	0.211874	0.036825	0.248225	-0.217655	0.012791	-0.181531	-0.008811	0.215623	-0.123228	0.152677	-0.172801	-0.09915	0.092669	-0.181341	0.034976	0.009067	0.239549	0.063742	0.04536	0.121995	-0.038956	0.25592	-0.125289	0.007653	0.202243	0.169441	0.065912	0.083312	0.09141	0.147789	-0.176293	0.073196	0.013673	0.018967	0.029783	0.135708	-0.104983	0.074952	0.011028	0.26701	-0.328248	IL	1341
5ZEP_A:1221-1225_1234-1236	0.308407	-0.028004	-0.108527	0.100431	-0.095952	0.106277	0.235129	0.224055	0.156802	-0.046143	0.287575	0.087348	-0.090894	-0.039681	-0.077855	-0.028732	-0.064526	-0.143343	0.016984	0.30195	0.279511	-0.052217	-0.02337	-0.150794	0.145725	-0.139468	-0.141929	0.012535	-0.158054	-0.15304	0.003411	-0.032762	-0.072382	-0.182144	-0.050465	-0.068263	0.073157	0.025424	0.124781	0.068712	-0.060465	-0.312394	0.109254	-0.164016	0.169737	0.052135	-0.086071	-0.238775	0.166471	-0.014989	-0.0099	-0.045322	-0.0232	0.011374	0.238726	0.057048	-0.025071	0.006672	-0.033672	-0.052485	-0.016776	-0.179828	0.065054	-0.187137	IL	2118
5T5H_A:803-804_875-877	-0.077185	0.289874	0.207697	0.201449	0.164103	-0.026041	0.074424	-0.071802	0.075415	0.118696	0.237165	0.057586	0.015039	0.053969	-0.172438	-0.028114	-0.076779	0.165685	0.144434	0.223136	-0.068916	0.05069	0.087282	0.074302	-0.193433	0.244214	-0.007419	0.029659	0.06408	0.093586	0.219119	-0.153129	0.117647	-0.147049	-0.14767	0.024704	-0.121963	0.015298	0.079038	-0.038488	0.172207	-0.012515	0.098614	0.156196	0.337046	-0.035446	0.146868	0.141362	0.162315	0.231117	-0.145408	-0.061299	0.027422	0.02485	0.049211	0.063044	0.035598	-0.029613	0.170338	-0.154316	0.171644	-0.10664	0.127823	-0.323402	IL	109
